a_id,q_id,predict_label_SFRN,next_high_class_SFRN,predict_label_BERT,next_high_class_BERT,truth_label,prob_incorrect_SFRN,prob_partial_correct_SFRN,prob_correct_SFRN,prob_incorrect_BERT,prob_partial_correct_BERT,prob_correct_BERT
force.energy.4.496@test.com_Lab4_Q2,7,2,0,2,0,0,0.035656475,0.029799452,0.9345441,0.055763956,0.05485458,0.88938147
force.energy.4.493@test.com_Lab4_Q2,7,0,1,0,1,0,0.494675,0.36577523,0.1395498,0.8207446,0.1697875,0.009467906
pe.ke.1.931@test.com_Lab4_Q2,7,2,0,2,1,2,0.025431188,0.020253645,0.9543152,0.03220461,0.057300355,0.910495
pe.ke.1.838@test.com_Lab4_Q2,7,2,0,2,1,2,0.031629544,0.025939971,0.9424305,0.013059323,0.014433416,0.97250724
pe.ke.1.529@test.com_Lab4_Q2,7,2,1,1,0,2,0.16681771,0.23315585,0.6000264,0.33621156,0.59657073,0.06721775
pe.ke.1.442@test.com_Lab4_Q2,7,2,0,2,0,2,0.033432692,0.026978204,0.9395891,0.05435343,0.01248155,0.9331651
pe.ke.4.220@test.com_Lab4_Q2,7,2,0,2,0,2,0.09648917,0.08983403,0.81367683,0.047848,0.022697927,0.929454
pe.ke.4.100@test.com_Lab4_Q2,7,2,0,2,1,2,0.021140978,0.016494442,0.9623646,0.014406935,0.014762179,0.9708309
pe.ke.4.622@test.com_Lab4_Q2,7,2,0,2,0,2,0.036548946,0.03053316,0.93291783,0.03975544,0.023932545,0.93631196
speed.mass.1.805@test.com_Lab4_Q2,7,2,0,2,0,2,0.02452846,0.019288708,0.9561828,0.025422988,0.01563227,0.95894474
speed.mass.1.886@test.com_Lab4_Q2,7,2,1,1,2,2,0.1470188,0.16000956,0.69297165,0.102947794,0.6629544,0.2340978
speed.mass.1.664@test.com_Lab4_Q2,7,2,0,2,1,2,0.02305126,0.018234666,0.95871407,0.014732589,0.09418579,0.8910816
speed.mass.1.115@test.com_Lab4_Q2,7,2,1,1,2,2,0.11426052,0.11544396,0.77029556,0.078132726,0.6098939,0.31197333
speed.mass.1.337@test.com_Lab4_Q2,7,2,0,1,0,2,0.047930337,0.041171987,0.9108977,0.061613165,0.8819192,0.056467615
speed.mass.1.775@test.com_Lab4_Q2,7,2,0,2,0,2,0.024243262,0.01924009,0.9565166,0.020338537,0.016084183,0.9635773
speed.mass.1.682@test.com_Lab4_Q2,7,2,1,0,1,0,0.15012275,0.21504031,0.6348369,0.90671873,0.07936767,0.013913551
speed.mass.3.586@test.com_Lab4_Q2,7,2,0,1,0,2,0.05323642,0.045316145,0.9014474,0.09968299,0.80341065,0.096906334
speed.mass.3.847@test.com_Lab4_Q2,7,2,0,2,1,2,0.045284893,0.0399979,0.9147172,0.119362734,0.18552265,0.69511455
speed.mass.3.715@test.com_Lab4_Q2,7,2,0,2,1,2,0.024332723,0.019723104,0.9559442,0.014359745,0.06638765,0.9192526
speed.mass.3.289@test.com_Lab4_Q2,7,2,0,1,0,2,0.053803742,0.04583322,0.9003631,0.14768004,0.7504835,0.10183651
speed.mass.3.106@test.com_Lab4_Q2,7,2,0,1,0,0,0.086477675,0.08336768,0.83015466,0.2735813,0.71107846,0.015340354
speed.mass.3.784@test.com_Lab4_Q2,7,2,0,1,0,2,0.050351307,0.043468997,0.9061797,0.08166403,0.8911429,0.027193125
speed.mass.3.577@test.com_Lab4_Q2,7,2,0,2,0,2,0.03743032,0.030585146,0.9319845,0.053674065,0.031084297,0.91524166
speed.mass.3.202@test.com_Lab4_Q2,7,2,0,1,2,2,0.052443996,0.045177847,0.90237814,0.094165124,0.79115456,0.11468036
speed.mass.3.502@test.com_Lab4_Q2,7,2,0,1,2,2,0.0461884,0.039311327,0.9145003,0.20611832,0.5233457,0.27053595
speed.mass.3.736@test.com_Lab4_Q2,7,2,0,1,0,2,0.11660439,0.11069388,0.77270174,0.27261513,0.6928435,0.034541417
energy.mass.5.673@test.com_Lab5_Q2,8,2,0,2,0,2,0.14705275,0.14703996,0.7059073,0.10610908,0.016356068,0.8775348
energy.mass.5.214@test.com_Lab5_Q2,8,2,0,2,0,2,0.11159789,0.107872866,0.7805292,0.044071324,0.006434748,0.94949394
mass.force.1.784@test.com_Lab5_Q2,8,0,1,0,1,1,0.60807824,0.25534675,0.13657509,0.9521328,0.03426393,0.013603221
mass.force.1.169@test.com_Lab5_Q2,8,1,2,0,2,1,0.23722789,0.41099957,0.3517725,0.74394715,0.094602264,0.16145065
mass.force.1.745@test.com_Lab5_Q2,8,2,1,2,0,2,0.16544615,0.1720582,0.6624957,0.12626483,0.023147587,0.8505876
mass.force.1.817@test.com_Lab5_Q2,8,0,1,1,0,0,0.48791105,0.26140583,0.25068304,0.3923802,0.5442954,0.06332443
mass.force.1.646@test.com_Lab5_Q2,8,2,1,2,0,2,0.15302674,0.15882555,0.6881477,0.038302705,0.022634374,0.93906295
mass.force.1.874@test.com_Lab5_Q2,8,1,2,2,0,1,0.3177288,0.35092807,0.33134314,0.3251391,0.1571453,0.5177156
mass.force.1.595@test.com_Lab5_Q2,8,2,1,2,0,2,0.19757544,0.20648497,0.59593964,0.14526315,0.039439406,0.8152975
speed.energy.2.196@test.com_Lab5_Q2,8,2,1,2,0,1,0.14810906,0.14949185,0.70239913,0.056503978,0.008576546,0.9349195
speed.energy.2.319@test.com_Lab5_Q2,8,2,1,2,1,1,0.17911467,0.18090892,0.63997644,0.059203733,0.30634418,0.63445204
speed.energy.2.895@test.com_Lab5_Q2,8,0,1,0,2,1,0.47706375,0.29012668,0.23280962,0.431954,0.2802046,0.28784138
speed.energy.2.208@test.com_Lab5_Q2,8,0,1,0,1,0,0.68343246,0.20904216,0.10752532,0.957903,0.026204392,0.015892522
speed.energy.3.925@test.com_Lab5_Q2,8,2,1,2,0,2,0.18453692,0.19951363,0.61594945,0.10075543,0.008275257,0.89096934
speed.energy.3.685@test.com_Lab5_Q2,8,2,1,2,0,1,0.172974,0.1806759,0.6463501,0.13258368,0.010076544,0.8573398
speed.energy.3.931@test.com_Lab5_Q2,8,2,0,2,1,2,0.10460806,0.09968444,0.7957075,0.03692568,0.0454746,0.9175997
speed.energy.3.715@test.com_Lab5_Q2,8,0,1,1,0,0,0.47685364,0.27953815,0.24360816,0.26514164,0.7250848,0.009773589
speed.energy.3.175@test.com_Lab5_Q2,8,2,1,2,0,2,0.182382,0.19994342,0.6176746,0.34022117,0.034464117,0.6253147
speed.energy.3.679@test.com_Lab5_Q2,8,2,0,2,0,1,0.32658684,0.2843624,0.38905075,0.08768368,0.028756902,0.88355947
force.speed.1.784@test.com_Lab5_Q2,8,2,1,2,0,2,0.19080427,0.2017306,0.60746515,0.17921019,0.025812851,0.79497695
force.speed.1.343@test.com_Lab5_Q2,8,2,1,2,0,2,0.20561369,0.20993485,0.5844515,0.15517502,0.083516665,0.7613083
force.speed.1.619@test.com_Lab5_Q2,8,2,1,2,0,2,0.20530161,0.21859245,0.5761059,0.14353922,0.030134102,0.82632667
force.speed.1.133@test.com_Lab5_Q2,8,2,1,2,0,2,0.17607297,0.18302907,0.640898,0.22110072,0.06455165,0.71434766
force.speed.1.169@test.com_Lab5_Q2,8,2,1,2,0,2,0.16455397,0.17140426,0.6640418,0.15752158,0.041295912,0.80118257
force.speed.1.544@test.com_Lab5_Q2,8,0,2,1,0,0,0.3876829,0.29956254,0.31275454,0.41839415,0.4817425,0.09986336
force.speed.3.496@test.com_Lab5_Q2,8,2,1,2,0,2,0.16798162,0.17194507,0.66007334,0.1202753,0.03165117,0.8480735
force.speed.3.790@test.com_Lab5_Q2,8,2,1,2,1,2,0.15609442,0.16124217,0.68266344,0.029417625,0.09661532,0.873967
force.speed.3.853@test.com_Lab5_Q2,8,2,0,2,1,2,0.18160298,0.18050398,0.637893,0.021470288,0.084658,0.8938717
force.speed.3.835@test.com_Lab5_Q2,8,2,1,2,1,2,0.16677634,0.17119451,0.66202915,0.034935784,0.044466536,0.92059773
force.speed.3.601@test.com_Lab5_Q2,8,2,1,2,0,2,0.15443599,0.15835628,0.6872077,0.04413404,0.03982926,0.9160367
force.speed.3.979@test.com_Lab5_Q2,8,2,0,2,1,2,0.25383127,0.22954436,0.5166244,0.04246164,0.14405409,0.81348425
force.energy.3.121@test.com_Lab5_Q2,8,0,1,1,0,0,0.4973531,0.28597817,0.21666874,0.25485083,0.7266047,0.018544372
force.energy.3.244@test.com_Lab5_Q2,8,2,1,0,1,1,0.28101972,0.2869874,0.43199292,0.78540003,0.1609236,0.05367636
force.energy.3.466@test.com_Lab5_Q2,8,0,1,0,1,0,1,9.68E-09,9.45E-10,0.9900253,0.007983132,0.001991545
force.energy.3.316@test.com_Lab5_Q2,8,2,1,2,0,2,0.16022085,0.16225451,0.6775247,0.095636494,0.014280436,0.890083
force.energy.3.304@test.com_Lab5_Q2,8,2,0,0,2,2,0.2869562,0.25013724,0.4629066,0.5418608,0.054569732,0.40356943
force.energy.3.718@test.com_Lab5_Q2,8,0,1,0,2,2,0.46627682,0.30793804,0.22578515,0.56252676,0.08585235,0.35162088
force.energy.3.643@test.com_Lab5_Q2,8,0,1,0,1,2,0.45989335,0.2955567,0.24454996,0.8149687,0.15278575,0.03224553
force.energy.3.976@test.com_Lab5_Q2,8,2,1,2,0,2,0.20044738,0.21551406,0.58403856,0.3098509,0.1852223,0.50492686
force.energy.3.205@test.com_Lab5_Q2,8,2,1,0,1,1,0.28101972,0.2869874,0.43199292,0.78540003,0.1609236,0.05367636
force.energy.3.550@test.com_Lab5_Q2,8,0,1,0,1,2,0.4580596,0.29522246,0.24671786,0.8687401,0.103467815,0.027792098
pe.ke.2.289@test.com_Lab5_Q2,8,2,0,2,1,2,0.15390056,0.15352935,0.69257003,0.035894334,0.048227984,0.9158777
pe.ke.2.574@test.com_Lab5_Q2,8,2,1,2,1,1,0.2047447,0.2088577,0.5863976,0.18605796,0.3817984,0.43214372
pe.ke.2.274@test.com_Lab5_Q2,8,2,0,2,0,1,0.22890091,0.22244528,0.5486538,0.17922212,0.05014514,0.7706327
pe.ke.2.556@test.com_Lab5_Q2,8,2,0,2,0,1,0.1393636,0.13840963,0.72222674,0.046184678,0.012998038,0.94081724
pe.ke.2.355@test.com_Lab5_Q2,8,2,1,2,0,2,0.15873931,0.16142981,0.67983085,0.059090752,0.014734323,0.92617494
pe.ke.2.553@test.com_Lab5_Q2,8,2,1,2,0,2,0.19938593,0.21327865,0.58733547,0.22831999,0.02325761,0.7484224
pe.ke.2.916@test.com_Lab5_Q2,8,2,0,2,1,2,0.14799042,0.14417525,0.7078343,0.02280504,0.2552726,0.7219224
pe.ke.3.652@test.com_Lab5_Q2,8,0,1,2,1,1,0.4367609,0.28540525,0.27783385,0.01994642,0.19292557,0.787128
pe.ke.3.697@test.com_Lab5_Q2,8,2,0,2,0,1,0.17652862,0.17441383,0.64905757,0.055977713,0.023645617,0.9203767
