a_id,q_id,predict_label_SFRN,next_high_class_SFRN,predict_label_BERT,next_high_class_BERT,truth_label,prob_incorrect_SFRN,prob_partial_correct_SFRN,prob_correct_SFRN,prob_incorrect_BERT,prob_partial_correct_BERT,prob_correct_BERT
force.energy.1.256@test.com_Lab5_Q2,8,2,0,2,1,1,0.13638505,0.13366382,0.7299511,0.031750586,0.045604322,0.9226451
force.energy.1.652@test.com_Lab5_Q2,8,0,1,0,1,2,0.48236626,0.29807281,0.21956089,0.92848927,0.05661339,0.014897331
force.energy.2.895@test.com_Lab5_Q2,8,1,0,2,1,1,0.32135814,0.36781943,0.3108224,0.16175528,0.26206866,0.57617605
force.energy.2.982@test.com_Lab5_Q2,8,2,0,2,0,2,0.25812533,0.25721225,0.48466235,0.3656514,0.16607149,0.4682771
force.energy.2.826@test.com_Lab5_Q2,8,2,0,2,1,1,0.26455843,0.2314456,0.503996,0.095747106,0.2276776,0.6765753
force.energy.2.259@test.com_Lab5_Q2,8,0,1,0,1,2,0.45980927,0.3141052,0.22608551,0.77481997,0.19106753,0.034112528
force.energy.4.133@test.com_Lab5_Q2,8,2,1,1,2,0,0.16464867,0.17091483,0.6644365,0.163195,0.4386676,0.39813736
force.energy.4.637@test.com_Lab5_Q2,8,2,0,2,0,1,0.122938596,0.118056655,0.7590048,0.1223132,0.02191038,0.8557764
force.energy.4.664@test.com_Lab5_Q2,8,1,0,0,1,1,0.34157017,0.36363932,0.29479054,0.9353699,0.042949285,0.02168079
force.energy.4.796@test.com_Lab5_Q2,8,2,0,2,0,1,0.34679863,0.26515514,0.38804626,0.07402133,0.058258,0.86772066
force.energy.4.496@test.com_Lab5_Q2,8,0,1,1,0,0,0.693341,0.21980593,0.086853065,0.47854137,0.51511824,0.006340412
pe.ke.1.931@test.com_Lab5_Q2,8,2,0,2,1,1,0.20325194,0.190837,0.605911,0.08965937,0.122739285,0.78760135
pe.ke.1.838@test.com_Lab5_Q2,8,2,0,2,0,1,0.14584683,0.14140914,0.712744,0.065061316,0.011948177,0.92299044
pe.ke.1.529@test.com_Lab5_Q2,8,2,0,2,1,0,0.24854252,0.22873689,0.52272063,0.09146554,0.13109249,0.777442
pe.ke.1.442@test.com_Lab5_Q2,8,2,0,2,0,0,0.27286324,0.24323726,0.48389944,0.08685724,0.050111588,0.8630312
pe.ke.1.853@test.com_Lab5_Q2,8,0,1,0,1,1,0.55593914,0.25525722,0.18880361,0.86019844,0.10367237,0.03612922
pe.ke.1.358@test.com_Lab5_Q2,8,0,2,2,1,2,0.3911638,0.26214424,0.34669197,0.13330466,0.20807989,0.65861547
pe.ke.1.733@test.com_Lab5_Q2,8,0,1,2,0,0,0.55059266,0.2670466,0.18236074,0.20249198,0.034422208,0.76308584
pe.ke.1.517@test.com_Lab5_Q2,8,2,1,1,2,1,0.22747064,0.23404297,0.5384864,0.23676611,0.3960461,0.36718786
pe.ke.1.283@test.com_Lab5_Q2,8,0,1,2,0,1,0.49949798,0.2760131,0.22448893,0.11700505,0.008468156,0.8745268
pe.ke.1.208@test.com_Lab5_Q2,8,0,1,1,0,0,0.45896652,0.281343,0.25969046,0.08272506,0.9021518,0.015123226
pe.ke.1.466@test.com_Lab5_Q2,8,2,1,2,0,0,0.19269401,0.20150818,0.6057978,0.023409449,0.011932746,0.9646578
pe.ke.1.871@test.com_Lab5_Q2,8,2,0,2,0,2,0.12373876,0.11816032,0.7581009,0.04774283,0.013219493,0.93903774
pe.ke.1.229@test.com_Lab5_Q2,8,0,1,2,0,2,0.5499208,0.2670034,0.18307583,0.07066457,0.007435075,0.92190033
pe.ke.1.742@test.com_Lab5_Q2,8,2,0,2,1,0,0.36708376,0.2600065,0.37290972,0.12731828,0.37066755,0.5020142
pe.ke.1.643@test.com_Lab5_Q2,8,2,1,2,0,0,0.13254328,0.1328781,0.7345786,0.24425575,0.013663839,0.74208045
pe.ke.1.139@test.com_Lab5_Q2,8,2,0,2,1,2,0.09886256,0.092669904,0.8084675,0.04354932,0.17164508,0.7848056
pe.ke.1.148@test.com_Lab5_Q2,8,2,1,2,0,2,0.17566538,0.18069534,0.64363927,0.11363409,0.018097771,0.8682682
pe.ke.2.823@test.com_Lab5_Q2,8,2,0,2,0,2,0.115428686,0.11113939,0.77343196,0.03416069,0.006149347,0.95969
pe.ke.2.415@test.com_Lab5_Q2,8,2,0,0,1,1,0.2921033,0.25770804,0.45018864,0.829591,0.0957335,0.07467554
pe.ke.2.613@test.com_Lab5_Q2,8,2,0,2,1,1,0.1773766,0.17169619,0.65092725,0.017264469,0.0264461,0.9562894
pe.ke.2.187@test.com_Lab5_Q2,8,2,0,2,0,2,0.122400716,0.11706042,0.7605388,0.072625324,0.016274475,0.9111002
pe.ke.2.592@test.com_Lab5_Q2,8,2,1,0,2,1,0.27692378,0.29096764,0.43210855,0.7495137,0.07589228,0.17459397
pe.ke.2.322@test.com_Lab5_Q2,8,0,2,0,2,1,0.3854098,0.2833521,0.33123812,0.5605468,0.098873116,0.34058008
pe.ke.2.877@test.com_Lab5_Q2,8,2,1,2,0,2,0.15691622,0.16031826,0.68276554,0.045047298,0.040624477,0.9143283
pe.ke.2.532@test.com_Lab5_Q2,8,2,1,2,0,2,0.17517686,0.19423687,0.63058627,0.13850833,0.023690399,0.8378012
pe.ke.3.223@test.com_Lab5_Q2,8,2,0,2,1,1,0.1801199,0.1777596,0.64212054,0.056382813,0.23208441,0.7115328
pe.ke.3.628@test.com_Lab5_Q2,8,2,1,2,0,1,0.22553022,0.23804823,0.53642154,0.29787287,0.083395235,0.6187319
pe.ke.4.100@test.com_Lab5_Q2,8,2,1,2,0,2,0.15949944,0.17087631,0.66962427,0.10336611,0.009450018,0.88718385
pe.ke.4.622@test.com_Lab5_Q2,8,2,0,2,0,2,0.2380011,0.19296828,0.5690306,0.08315085,0.008883605,0.9079655
speed.mass.1.805@test.com_Lab5_Q2,8,2,1,0,1,2,0.24609879,0.29043573,0.46346545,0.8860796,0.085137464,0.028782941
speed.mass.1.886@test.com_Lab5_Q2,8,0,1,2,0,0,0.5699602,0.26410377,0.16593608,0.43901244,0.07070202,0.4902856
speed.mass.1.664@test.com_Lab5_Q2,8,2,0,2,0,2,0.18854086,0.1811338,0.6303254,0.32667896,0.16239598,0.51092505
speed.mass.1.628@test.com_Lab5_Q2,8,2,0,2,0,2,0.100594394,0.09596301,0.80344266,0.062711455,0.016612565,0.92067605
speed.mass.1.670@test.com_Lab5_Q2,8,1,0,2,0,2,0.27609587,0.47864074,0.24526332,0.3719567,0.031604894,0.5964384
speed.mass.1.541@test.com_Lab5_Q2,8,0,1,0,2,2,0.49756587,0.28400522,0.21842887,0.8036859,0.08204795,0.11426623
speed.mass.1.712@test.com_Lab5_Q2,8,2,1,0,2,2,0.16496684,0.16978356,0.6652496,0.48601922,0.0693818,0.444599
speed.mass.1.514@test.com_Lab5_Q2,8,0,1,0,1,2,0.37663275,0.34210363,0.28126362,0.62819314,0.24227296,0.1295339
speed.mass.3.586@test.com_Lab5_Q2,8,2,1,2,0,1,0.20672381,0.21123159,0.5820446,0.34706116,0.18357715,0.46936166
speed.mass.3.847@test.com_Lab5_Q2,8,2,1,2,1,1,0.21334387,0.2212581,0.56539804,0.10587005,0.17584398,0.7182859
speed.mass.3.715@test.com_Lab5_Q2,8,2,0,2,0,2,0.0920873,0.08780263,0.82011,0.04308133,0.013249582,0.94366914
speed.mass.3.106@test.com_Lab5_Q2,8,2,0,0,1,1,0.3055308,0.28150898,0.41296023,0.45613524,0.32092133,0.22294348
speed.mass.3.784@test.com_Lab5_Q2,8,0,1,0,2,1,0.5264263,0.27454188,0.19903176,0.9144005,0.03989405,0.04570538
speed.mass.3.577@test.com_Lab5_Q2,8,0,2,0,1,0,0.4452676,0.2610647,0.29366776,0.45669547,0.42940912,0.11389546
speed.mass.3.202@test.com_Lab5_Q2,8,0,1,0,1,2,0.40007684,0.32993066,0.2699925,0.9058162,0.06392073,0.030263036
